Timestamp,ID,InputPower,OutputPower,Failure
1624457749,Ampli4,-22.9,0.7,0
1624457752,Ampli4,-22.9,0.7,0
1624457755,Ampli4,-22.9,0.7,0
1624457758,Ampli4,-22.9,0.7,0
1624457762,Ampli4,-22.9,0.7,0
1624457765,Ampli4,-22.9,0.7,0
1624457768,Ampli4,-22.9,0.7,0
1624457771,Ampli4,-22.9,0.7,0
1624457774,Ampli4,-22.9,0.7,0
1624457778,Ampli4,-22.9,0.7,0
1624457781,Ampli4,-22.9,0.7,0
1624457784,Ampli4,-22.9,0.7,0
1624457787,Ampli4,-22.9,0.7,0
1624457791,Ampli4,-22.9,0.7,0
1624457794,Ampli4,-22.9,0.7,0
1624457797,Ampli4,-22.9,0.7,0
1624457800,Ampli4,-22.9,0.7,0
1624457803,Ampli4,-22.9,0.7,0
1624457807,Ampli4,-22.9,0.7,0
1624457810,Ampli4,-22.9,0.7,0
1624457813,Ampli4,-22.9,0.7,0
1624457816,Ampli4,-22.9,0.7,0
1624457820,Ampli4,-22.9,0.7,0
1624457823,Ampli4,-22.9,0.7,0
1624457826,Ampli4,-22.9,0.7,0
1624457829,Ampli4,-22.9,0.7,0
1624457832,Ampli4,-22.9,0.7,0
1624457836,Ampli4,-22.9,0.7,0
1624457839,Ampli4,-22.9,0.7,0
1624457842,Ampli4,-22.9,0.7,0
1624457845,Ampli4,-22.9,0.7,0
1624457849,Ampli4,-22.9,0.7,0
1624457852,Ampli4,-22.9,0.7,0
1624457855,Ampli4,-22.9,0.7,0
1624457858,Ampli4,-22.9,0.7,0
1624457861,Ampli4,-22.9,0.7,0
1624457865,Ampli4,-22.9,0.7,0
1624457868,Ampli4,-22.9,0.7,0
1624457871,Ampli4,-22.9,0.7,0
1624457874,Ampli4,-22.9,0.7,0
1624457877,Ampli4,-22.9,0.7,0
1624457881,Ampli4,-22.9,0.7,0
1624457884,Ampli4,-22.9,0.7,0
1624457887,Ampli4,-22.9,0.7,0
1624457890,Ampli4,-22.9,0.7,0
1624457894,Ampli4,-22.9,0.7,0
1624457897,Ampli4,-22.9,0.7,0
1624457900,Ampli4,-22.9,0.7,0
1624457903,Ampli4,-22.9,0.7,0
1624457906,Ampli4,-22.9,0.7,0
1624457910,Ampli4,-22.9,0.7,0
1624457913,Ampli4,-22.9,0.7,0
1624457916,Ampli4,-22.9,0.7,0
1624457919,Ampli4,-22.9,0.7,0
1624457922,Ampli4,-22.9,0.7,0
1624457926,Ampli4,-22.9,0.7,0
1624457929,Ampli4,-22.9,0.7,0
1624457932,Ampli4,-22.9,0.7,0
1624457935,Ampli4,-22.9,0.7,0
1624457939,Ampli4,-22.9,0.7,0
1624457942,Ampli4,-22.9,0.7,0
1624457945,Ampli4,-22.9,0.7,0
1624457948,Ampli4,-22.9,0.7,0
1624457951,Ampli4,-22.9,0.7,0
1624457955,Ampli4,-22.9,0.7,0
1624457958,Ampli4,-22.9,0.7,0
1624457961,Ampli4,-22.9,0.7,0
1624457964,Ampli4,-22.9,0.7,0
1624457967,Ampli4,-22.9,0.7,0
1624457971,Ampli4,-22.9,0.7,0
1624457974,Ampli4,-22.9,0.7,0
1624457977,Ampli4,-22.9,0.7,0
1624457980,Ampli4,-22.9,0.7,0
1624457983,Ampli4,-22.9,0.7,0
1624457987,Ampli4,-22.9,0.7,0
1624457990,Ampli4,-22.9,0.7,0
1624457993,Ampli4,-22.9,0.7,0
1624457996,Ampli4,-22.9,0.7,0
1624458000,Ampli4,-22.8,0.7,0
1624458003,Ampli4,-22.8,0.7,0
1624458006,Ampli4,-22.9,0.7,0
1624458009,Ampli4,-22.8,0.7,0
1624458012,Ampli4,-22.9,0.7,0
1624458016,Ampli4,-22.8,0.7,0
1624458019,Ampli4,-22.8,0.7,0
1624458022,Ampli4,-22.8,0.7,0
1624458025,Ampli4,-22.9,0.7,0
1624458029,Ampli4,-22.8,0.7,0
1624458032,Ampli4,-22.8,0.7,0
1624458035,Ampli4,-22.9,0.7,0
1624458038,Ampli4,-22.8,0.7,0
1624458041,Ampli4,-22.8,0.7,0
1624458045,Ampli4,-22.8,0.7,0
1624458048,Ampli4,-22.9,0.7,0
1624458051,Ampli4,-22.8,0.7,0
1624458054,Ampli4,-22.8,0.7,0
1624458057,Ampli4,-22.8,0.7,0
1624458061,Ampli4,-22.9,0.7,0
1624458064,Ampli4,-22.9,0.7,0
1624458067,Ampli4,-22.9,0.7,0
1624458070,Ampli4,-22.9,0.7,0
1624458074,Ampli4,-22.9,0.7,0
1624458077,Ampli4,-22.9,0.7,0
1624458080,Ampli4,-22.9,0.7,0
1624458083,Ampli4,-22.9,0.7,0
1624458086,Ampli4,-22.9,0.7,0
1624458090,Ampli4,-22.9,0.7,0
1624458093,Ampli4,-22.9,0.7,0
1624458096,Ampli4,-22.9,0.7,0
1624458099,Ampli4,-22.9,0.7,0
1624458103,Ampli4,-22.9,0.7,0
1624458106,Ampli4,-22.9,0.7,0
1624458109,Ampli4,-22.9,0.7,0
1624458112,Ampli4,-22.9,0.7,0
1624458115,Ampli4,-22.9,0.7,0
1624458119,Ampli4,-22.9,0.7,0
1624458122,Ampli4,-22.9,0.7,0
1624458125,Ampli4,-22.9,0.7,0
1624458128,Ampli4,-22.9,0.7,0
1624458131,Ampli4,-22.9,0.7,0
1624458135,Ampli4,-22.9,0.7,0
1624458138,Ampli4,-22.9,0.7,0
1624458141,Ampli4,-22.9,0.7,0
1624458144,Ampli4,-22.9,0.7,0
1624458147,Ampli4,-22.9,0.7,0
1624458151,Ampli4,-22.9,0.7,0
1624458154,Ampli4,-22.9,0.7,0
1624458157,Ampli4,-22.9,0.7,0
1624458160,Ampli4,-22.9,0.7,0
1624458164,Ampli4,-22.9,0.7,0
1624458167,Ampli4,-22.9,0.7,0
1624458170,Ampli4,-22.9,0.7,0
1624458173,Ampli4,-22.9,0.7,0
1624458176,Ampli4,-22.9,0.7,0
1624458180,Ampli4,-22.9,0.7,0
1624458183,Ampli4,-22.9,0.7,0
1624458186,Ampli4,-22.9,0.7,0
1624458189,Ampli4,-22.9,0.7,0
1624458192,Ampli4,-22.9,0.7,0
1624458196,Ampli4,-22.9,0.7,0
1624458199,Ampli4,-22.9,0.7,0
1624458202,Ampli4,-22.9,0.7,0
1624458205,Ampli4,-22.9,0.7,0
1624458209,Ampli4,-22.9,0.7,0
1624458212,Ampli4,-22.9,0.7,0
1624458215,Ampli4,-22.9,0.7,0
1624458218,Ampli4,-22.9,0.7,0
1624458221,Ampli4,-22.9,0.7,0
1624458225,Ampli4,-22.9,0.7,0
1624458228,Ampli4,-22.9,0.7,0
1624458231,Ampli4,-22.9,0.7,0
1624458234,Ampli4,-22.9,0.7,0
1624458237,Ampli4,-22.9,0.7,0
1624458241,Ampli4,-22.9,0.7,0
1624458244,Ampli4,-22.9,0.7,0
1624458247,Ampli4,-22.9,0.7,0
1624458250,Ampli4,-22.9,0.7,0
1624458254,Ampli4,-22.9,0.7,0
1624458257,Ampli4,-22.9,0.7,0
1624458260,Ampli4,-22.9,0.7,0
1624458263,Ampli4,-22.9,0.7,0
1624458266,Ampli4,-22.9,0.7,0
1624458270,Ampli4,-22.9,0.7,0
1624458273,Ampli4,-22.9,0.7,0
1624458276,Ampli4,-22.9,0.7,0
1624458279,Ampli4,-22.9,0.7,0
1624458283,Ampli4,-22.9,0.7,0
1624458286,Ampli4,-22.9,0.7,0
1624458289,Ampli4,-22.9,0.7,0
1624458292,Ampli4,-22.9,0.7,0
1624458295,Ampli4,-22.9,0.7,0
1624458299,Ampli4,-22.9,0.7,0
1624458302,Ampli4,-22.9,0.7,0
1624458305,Ampli4,-22.9,0.7,0
1624458308,Ampli4,-22.9,0.7,0
1624458311,Ampli4,-22.9,0.7,0
1624458315,Ampli4,-22.9,0.7,0
1624458318,Ampli4,-22.9,0.7,0
1624458321,Ampli4,-22.9,0.7,0
1624458324,Ampli4,-22.9,0.7,0
1624458328,Ampli4,-22.9,0.7,0
1624458331,Ampli4,-22.9,0.7,0
1624458334,Ampli4,-22.9,0.7,0
1624458337,Ampli4,-22.9,0.7,0
1624458340,Ampli4,-22.9,0.7,0
1624458344,Ampli4,-22.9,0.7,0
1624458347,Ampli4,-22.9,0.7,0
1624458350,Ampli4,-22.9,0.7,0
1624458353,Ampli4,-22.9,0.7,0
1624458357,Ampli4,-22.9,0.7,0
1624458360,Ampli4,-22.9,0.7,0
1624458363,Ampli4,-22.9,0.7,0
1624458366,Ampli4,-22.9,0.7,0
1624458369,Ampli4,-22.9,0.7,0
1624458373,Ampli4,-22.9,0.7,0
1624458376,Ampli4,-22.9,0.7,0
1624458379,Ampli4,-22.9,0.7,0
1624458382,Ampli4,-22.9,0.7,0
1624458385,Ampli4,-22.9,0.7,0
1624458389,Ampli4,-22.9,0.7,0
1624458392,Ampli4,-22.9,0.7,0
1624458395,Ampli4,-22.9,0.7,0
1624458398,Ampli4,-22.9,0.7,0
1624458402,Ampli4,-22.9,0.7,0
1624458405,Ampli4,-22.9,0.7,0
1624458408,Ampli4,-22.9,0.7,0
1624458411,Ampli4,-22.9,0.7,0
1624458415,Ampli4,-22.9,0.7,0
1624458418,Ampli4,-22.9,0.7,0
1624458421,Ampli4,-22.9,0.7,0
1624458424,Ampli4,-22.9,0.7,0
1624458428,Ampli4,-22.9,0.7,0
1624458431,Ampli4,-22.9,0.7,0
1624458434,Ampli4,-22.9,0.7,0
1624458437,Ampli4,-22.9,0.7,0
1624458440,Ampli4,-22.9,0.7,0
1624458444,Ampli4,-22.9,0.7,0
1624458447,Ampli4,-22.9,0.7,0
1624458450,Ampli4,-22.9,0.7,0
1624458453,Ampli4,-22.9,0.7,0
1624458456,Ampli4,-22.9,0.7,0
1624458460,Ampli4,-22.9,0.7,0
1624458463,Ampli4,-22.9,0.7,0
1624458466,Ampli4,-22.9,0.7,0
1624458469,Ampli4,-22.9,0.7,0
1624458473,Ampli4,-22.9,0.7,0
1624458476,Ampli4,-22.9,0.7,0
1624458479,Ampli4,-22.9,0.7,0
1624458482,Ampli4,-22.8,0.7,0
1624458486,Ampli4,-22.8,0.7,0
1624458489,Ampli4,-22.9,0.7,0
1624458492,Ampli4,-22.8,0.7,0
1624458495,Ampli4,-22.9,0.7,0
1624458498,Ampli4,-22.9,0.7,0
1624458502,Ampli4,-22.9,0.7,0
1624458505,Ampli4,-22.9,0.7,0
1624458508,Ampli4,-22.9,0.7,0
1624458511,Ampli4,-22.9,0.7,0
1624458514,Ampli4,-22.9,0.7,0
1624458518,Ampli4,-22.9,0.7,0
1624458521,Ampli4,-22.9,0.7,0
1624458524,Ampli4,-22.8,0.7,0
1624458527,Ampli4,-22.8,0.7,0
1624458530,Ampli4,-22.9,0.7,0
1624458534,Ampli4,-22.9,0.7,0
1624458537,Ampli4,-22.9,0.7,0
1624458540,Ampli4,-22.9,0.7,0
1624458543,Ampli4,-22.9,0.7,0
1624458547,Ampli4,-22.9,0.7,0
1624458550,Ampli4,-22.9,0.7,0
1624458553,Ampli4,-22.9,0.7,0
1624458556,Ampli4,-22.9,0.7,0
1624458559,Ampli4,-22.9,0.7,0
1624458563,Ampli4,-22.9,0.7,0
1624458566,Ampli4,-22.9,0.7,0
1624458569,Ampli4,-22.9,0.7,0
1624458572,Ampli4,-22.9,0.7,0
1624458575,Ampli4,-22.9,0.7,0
1624458579,Ampli4,-22.9,0.7,0
1624458582,Ampli4,-22.9,0.7,0
1624458585,Ampli4,-22.9,0.7,0
1624458588,Ampli4,-22.9,0.7,0
1624458592,Ampli4,-22.9,0.7,0
1624458595,Ampli4,-22.9,0.7,0
1624458598,Ampli4,-22.9,0.7,0
1624458601,Ampli4,-22.9,0.7,0
1624458604,Ampli4,-22.9,0.7,0
1624458608,Ampli4,-22.9,0.7,0
1624458611,Ampli4,-22.9,0.7,0
1624458614,Ampli4,-22.9,0.7,0
1624458617,Ampli4,-22.9,0.7,0
1624458620,Ampli4,-22.9,0.7,0
1624458624,Ampli4,-22.9,0.7,0
1624458627,Ampli4,-22.9,0.7,0
1624458630,Ampli4,-22.9,0.7,0
1624458633,Ampli4,-22.9,0.7,0
1624458637,Ampli4,-22.9,0.7,0
1624458640,Ampli4,-22.9,0.7,0
1624458643,Ampli4,-22.9,0.7,0
1624458646,Ampli4,-22.9,0.7,0
1624458649,Ampli4,-22.9,0.7,0
1624458653,Ampli4,-22.9,0.7,0
1624458656,Ampli4,-22.9,0.7,0
1624458659,Ampli4,-22.9,0.7,0
1624458662,Ampli4,-22.9,0.7,0
1624458665,Ampli4,-22.9,0.7,0
1624458669,Ampli4,-22.9,0.7,0
1624458672,Ampli4,-22.9,0.7,0
1624458675,Ampli4,-22.9,0.7,0
1624458678,Ampli4,-22.9,0.7,0
1624458682,Ampli4,-22.9,0.7,0
1624458685,Ampli4,-22.9,0.7,0
1624458688,Ampli4,-22.9,0.7,0
1624458691,Ampli4,-22.9,0.7,0
1624458695,Ampli4,-22.9,0.7,0
1624458698,Ampli4,-22.9,0.7,0
1624458701,Ampli4,-22.9,0.7,0
1624458704,Ampli4,-22.9,0.7,0
1624458708,Ampli4,-22.9,0.7,0
1624458711,Ampli4,-22.9,0.7,0
1624458714,Ampli4,-22.9,0.7,0
1624458717,Ampli4,-22.9,0.7,0
1624458720,Ampli4,-22.9,0.7,0
1624458724,Ampli4,-22.9,0.7,0
1624458727,Ampli4,-22.9,0.7,0
1624458730,Ampli4,-22.9,0.7,0
1624458733,Ampli4,-22.9,0.7,0
1624458736,Ampli4,-22.9,0.7,0
1624458740,Ampli4,-22.9,0.7,0
1624458743,Ampli4,-22.9,0.7,0
1624458746,Ampli4,-22.9,0.7,0
1624458749,Ampli4,-22.9,0.7,0
1624458753,Ampli4,-22.9,0.7,0
1624458756,Ampli4,-22.9,0.7,0
1624458759,Ampli4,-22.9,0.7,0
1624458762,Ampli4,-22.9,0.7,0
1624458765,Ampli4,-22.9,0.7,0
1624458769,Ampli4,-22.9,0.7,0
1624458772,Ampli4,-22.9,0.7,0
1624458775,Ampli4,-22.9,0.7,0
1624458778,Ampli4,-22.9,0.7,0
1624458782,Ampli4,-22.9,0.7,0
1624458785,Ampli4,-22.9,0.7,0
1624458788,Ampli4,-22.9,0.7,0
1624458791,Ampli4,-22.9,0.7,0
1624458794,Ampli4,-22.9,0.7,0
1624458798,Ampli4,-22.9,0.7,0
1624458801,Ampli4,-22.9,0.7,0
1624458804,Ampli4,-22.9,0.7,0
1624458807,Ampli4,-22.9,0.7,0
1624458810,Ampli4,-22.9,0.7,0
1624458814,Ampli4,-22.9,0.7,0
1624458817,Ampli4,-22.9,0.7,0
1624458820,Ampli4,-22.9,0.7,0
1624458823,Ampli4,-22.9,0.7,0
1624458826,Ampli4,-22.9,0.7,0
1624458830,Ampli4,-22.9,0.7,0
1624458833,Ampli4,-22.9,0.7,0
1624458836,Ampli4,-22.9,0.7,0
1624458839,Ampli4,-22.9,0.7,0
1624458843,Ampli4,-22.9,0.7,0
1624458846,Ampli4,-22.9,0.7,0
1624458849,Ampli4,-22.9,0.7,0
1624458852,Ampli4,-22.9,0.7,0
1624458855,Ampli4,-22.9,0.7,0
1624458859,Ampli4,-22.9,0.7,0
1624458862,Ampli4,-22.9,0.7,0
1624458865,Ampli4,-22.9,0.7,0
1624458868,Ampli4,-22.9,0.7,0
1624458872,Ampli4,-22.9,0.7,0
1624458875,Ampli4,-22.9,0.7,0
1624458878,Ampli4,-22.9,0.7,0
1624458881,Ampli4,-22.9,0.7,0
1624458884,Ampli4,-22.9,0.7,0
1624458888,Ampli4,-22.9,0.7,0
1624458891,Ampli4,-22.9,0.7,0
1624458894,Ampli4,-22.9,0.7,0
1624458897,Ampli4,-22.9,0.7,0
1624458901,Ampli4,-22.9,0.7,0
1624458904,Ampli4,-22.9,0.7,0
1624458907,Ampli4,-22.9,0.7,0
1624458910,Ampli4,-22.9,0.7,0
1624458913,Ampli4,-22.9,0.7,0
1624458917,Ampli4,-22.9,0.7,0
1624458920,Ampli4,-22.9,0.7,0
1624458923,Ampli4,-22.9,0.7,0
1624458926,Ampli4,-22.9,0.7,0
1624458929,Ampli4,-22.9,0.7,0
1624458933,Ampli4,-22.9,0.7,0
1624458936,Ampli4,-22.9,0.7,0
1624458939,Ampli4,-22.9,0.7,0
1624458942,Ampli4,-22.9,0.7,0
1624458946,Ampli4,-22.9,0.7,0
1624458949,Ampli4,-22.9,0.7,0
1624458952,Ampli4,-22.9,0.7,0
1624458955,Ampli4,-22.9,0.7,0
1624458958,Ampli4,-22.9,0.7,0
1624458962,Ampli4,-22.9,0.7,0
1624458965,Ampli4,-22.9,0.7,0
1624458968,Ampli4,-22.9,0.7,0
1624458971,Ampli4,-22.9,0.7,0
1624458975,Ampli4,-22.8,0.7,0
1624458978,Ampli4,-22.9,0.7,0
1624458981,Ampli4,-22.8,0.7,0
1624458984,Ampli4,-22.9,0.7,0
1624458987,Ampli4,-22.8,0.7,0
1624458991,Ampli4,-22.9,0.7,0
1624458994,Ampli4,-22.9,0.7,0
1624458997,Ampli4,-22.9,0.7,0
1624459000,Ampli4,-22.9,0.7,0
1624459004,Ampli4,-22.9,0.7,0
1624459007,Ampli4,-22.9,0.7,0
1624459010,Ampli4,-22.9,0.7,0
1624459013,Ampli4,-22.9,0.7,0
1624459016,Ampli4,-22.8,0.7,0
1624459020,Ampli4,-22.8,0.7,0
1624459023,Ampli4,-22.9,0.7,0
1624459026,Ampli4,-22.9,0.7,0
1624459029,Ampli4,-22.9,0.7,0
1624459033,Ampli4,-22.9,0.7,0
1624459036,Ampli4,-22.9,0.7,0
1624459039,Ampli4,-22.9,0.7,0
1624459042,Ampli4,-22.9,0.7,0
1624459045,Ampli4,-22.9,0.7,0
1624459049,Ampli4,-22.9,0.7,0
1624459052,Ampli4,-22.9,0.7,0
1624459055,Ampli4,-22.9,0.7,0
1624459058,Ampli4,-22.9,0.7,0
1624459062,Ampli4,-22.9,0.7,0
1624459065,Ampli4,-22.9,0.7,0
1624459068,Ampli4,-22.9,0.7,0
1624459071,Ampli4,-22.9,0.7,0
1624459074,Ampli4,-22.9,0.7,0
1624459078,Ampli4,-22.9,0.7,0
1624459081,Ampli4,-22.9,0.7,0
1624459084,Ampli4,-22.9,0.7,0
1624459087,Ampli4,-22.9,0.7,0
1624459090,Ampli4,-22.9,0.7,0
1624459094,Ampli4,-22.9,0.7,0
1624459097,Ampli4,-22.9,0.7,0
1624459100,Ampli4,-22.9,0.7,0
1624459103,Ampli4,-22.9,0.7,0
1624459106,Ampli4,-22.9,0.7,0
1624459110,Ampli4,-22.9,0.7,0
1624459113,Ampli4,-22.9,0.7,0
1624459116,Ampli4,-22.9,0.7,0
1624459119,Ampli4,-22.9,0.7,0
1624459123,Ampli4,-22.9,0.7,0
1624459126,Ampli4,-22.9,0.7,0
1624459129,Ampli4,-22.9,0.7,0
1624459132,Ampli4,-22.9,0.7,0
1624459135,Ampli4,-22.9,0.7,0
1624459139,Ampli4,-22.9,0.7,0
1624459142,Ampli4,-22.9,0.7,0
1624459145,Ampli4,-22.9,0.7,0
1624459148,Ampli4,-22.9,0.7,0
1624459152,Ampli4,-22.9,0.7,0
1624459155,Ampli4,-22.9,0.7,0
1624459158,Ampli4,-22.9,0.7,0
1624459161,Ampli4,-22.9,0.7,0
1624459164,Ampli4,-22.9,0.7,0
1624459168,Ampli4,-22.9,0.7,0
1624459171,Ampli4,-22.9,0.7,0
1624459174,Ampli4,-22.9,0.7,0
1624459177,Ampli4,-22.9,0.7,0
1624459181,Ampli4,-22.9,0.7,0
1624459184,Ampli4,-22.9,0.7,0
1624459187,Ampli4,-22.9,0.7,0
1624459190,Ampli4,-22.9,0.7,0
1624459193,Ampli4,-22.9,0.7,0
1624459197,Ampli4,-22.9,0.7,0
1624459200,Ampli4,-22.9,0.7,0
1624459203,Ampli4,-22.9,0.7,0
1624459206,Ampli4,-22.9,0.7,0
1624459209,Ampli4,-22.9,0.7,0
1624459213,Ampli4,-22.9,0.7,0
1624459216,Ampli4,-22.9,0.7,0
1624459219,Ampli4,-22.9,0.7,0
1624459222,Ampli4,-22.9,0.7,0
1624459225,Ampli4,-22.9,0.7,0
1624459229,Ampli4,-22.9,0.7,0
1624459232,Ampli4,-22.9,0.7,0
1624459235,Ampli4,-22.9,0.7,0
1624459238,Ampli4,-22.9,0.7,0
1624459242,Ampli4,-22.9,0.7,0
1624459245,Ampli4,-22.9,0.7,0
1624459248,Ampli4,-22.9,0.7,0
1624459251,Ampli4,-22.9,0.7,0
1624459255,Ampli4,-22.9,0.7,0
1624459258,Ampli4,-22.9,0.7,0
1624459261,Ampli4,-22.9,0.7,0
1624459264,Ampli4,-22.9,0.7,0
1624459267,Ampli4,-22.9,0.7,0
1624459271,Ampli4,-22.9,0.7,0
1624459274,Ampli4,-22.9,0.7,0
1624459277,Ampli4,-22.9,0.7,0
1624459280,Ampli4,-22.9,0.7,0
1624459283,Ampli4,-22.9,0.7,0
1624459287,Ampli4,-22.9,0.7,0
1624459290,Ampli4,-22.9,0.7,0
1624459293,Ampli4,-22.9,0.7,0
1624459296,Ampli4,-22.9,0.7,0
1624459299,Ampli4,-22.9,0.7,0
1624459303,Ampli4,-22.9,0.7,0
1624459306,Ampli4,-22.9,0.7,0
1624459309,Ampli4,-22.9,0.7,0
1624459312,Ampli4,-22.9,0.7,0
1624459316,Ampli4,-22.9,0.7,0
1624459319,Ampli4,-22.9,0.7,0
1624459322,Ampli4,-22.9,0.7,0
1624459325,Ampli4,-22.9,0.7,0
1624459328,Ampli4,-22.9,0.7,0
1624459332,Ampli4,-22.9,0.7,0
1624459335,Ampli4,-22.9,0.7,0
1624459338,Ampli4,-22.9,0.7,0
1624459341,Ampli4,-22.9,0.7,0
1624459345,Ampli4,-22.9,0.7,0
1624459348,Ampli4,-22.9,0.7,0
1624459351,Ampli4,-22.9,0.7,0
1624459354,Ampli4,-22.9,0.7,0
1624459357,Ampli4,-22.9,0.7,0
1624459361,Ampli4,-22.9,0.7,0
1624459364,Ampli4,-22.9,0.7,0
1624459367,Ampli4,-22.9,0.7,0
1624459370,Ampli4,-22.9,0.7,0
1624459373,Ampli4,-22.9,0.7,0
1624459377,Ampli4,-22.9,0.7,0
1624459380,Ampli4,-22.9,0.7,0
1624459383,Ampli4,-22.9,0.7,0
1624459386,Ampli4,-22.9,0.7,0
1624459390,Ampli4,-22.9,0.7,0
1624459393,Ampli4,-22.9,0.7,0
1624459396,Ampli4,-22.9,0.7,0
1624459399,Ampli4,-22.9,0.7,0
1624459402,Ampli4,-22.9,0.7,0
1624459406,Ampli4,-22.9,0.7,0
1624459409,Ampli4,-22.9,0.7,0
1624459412,Ampli4,-22.9,0.7,0
1624459415,Ampli4,-22.9,0.7,0
1624459419,Ampli4,-22.9,0.7,0
1624459422,Ampli4,-22.9,0.7,0
1624459425,Ampli4,-22.9,0.7,0
1624459428,Ampli4,-22.9,0.7,0
1624459431,Ampli4,-22.9,0.7,0
1624459435,Ampli4,-22.9,0.7,0
1624459438,Ampli4,-22.9,0.7,0
1624459441,Ampli4,-22.9,0.7,0
1624459444,Ampli4,-22.8,0.7,0
1624459447,Ampli4,-22.8,0.7,0
1624459451,Ampli4,-22.8,0.7,0
1624459454,Ampli4,-22.8,0.7,0
1624459457,Ampli4,-22.8,0.7,0
1624459460,Ampli4,-22.8,0.7,0
1624459464,Ampli4,-22.9,0.7,0
1624459467,Ampli4,-22.9,0.7,0
1624459470,Ampli4,-22.8,0.7,0
1624459473,Ampli4,-22.8,0.7,0
1624459476,Ampli4,-22.8,0.7,0
1624459480,Ampli4,-22.8,0.7,0
1624459483,Ampli4,-22.8,0.7,0
1624459486,Ampli4,-22.9,0.7,0
1624459489,Ampli4,-22.9,0.7,0
1624459492,Ampli4,-22.8,0.7,0
1624459496,Ampli4,-22.8,0.7,0
1624459499,Ampli4,-22.8,0.7,0
1624459502,Ampli4,-22.8,0.7,0
1624459505,Ampli4,-22.9,0.7,0
1624459509,Ampli4,-22.9,0.7,0
1624459512,Ampli4,-22.9,0.7,0
1624459515,Ampli4,-22.9,0.7,0
1624459518,Ampli4,-22.9,0.7,0
1624459521,Ampli4,-22.9,0.7,0
1624459525,Ampli4,-22.9,0.7,0
1624459528,Ampli4,-22.9,0.7,0
1624459531,Ampli4,-22.9,0.7,0
1624459534,Ampli4,-22.9,0.7,0
1624459538,Ampli4,-22.9,0.7,0
1624459543,Ampli4,-22.9,0.7,0
1624459546,Ampli4,-22.9,0.7,0
1624459550,Ampli4,-22.9,0.7,0
1624459553,Ampli4,-22.9,0.7,0
1624459556,Ampli4,-22.9,0.7,0
1624459559,Ampli4,-22.9,0.7,0
1624459563,Ampli4,-22.9,0.7,0
1624459566,Ampli4,-22.9,0.7,0
1624459569,Ampli4,-22.9,0.7,0
1624459572,Ampli4,-22.9,0.7,0
1624459575,Ampli4,-22.9,0.7,0
1624459579,Ampli4,-22.9,0.7,0
1624459582,Ampli4,-22.9,0.7,0
1624459585,Ampli4,-22.9,0.7,0
1624459588,Ampli4,-22.9,0.7,0
1624459591,Ampli4,-22.9,0.7,0
1624459595,Ampli4,-22.9,0.7,0
1624459598,Ampli4,-22.9,0.7,0
1624459601,Ampli4,-22.9,0.7,0
