Timestamp,ID,InputPower,OutputPower,Failure
1624457807,Ampli1,-21.0,0.7,0
1624457810,Ampli1,-21.0,0.7,0
1624457813,Ampli1,-21.0,0.7,0
1624457816,Ampli1,-21.0,0.7,0
1624457819,Ampli1,-20.6,0.7,0
1624457823,Ampli1,-20.6,0.7,0
1624457826,Ampli1,-20.6,0.7,0
1624457829,Ampli1,-20.6,0.7,0
1624457832,Ampli1,-20.6,0.7,0
1624457836,Ampli1,-20.6,0.7,0
1624457839,Ampli1,-20.6,0.7,0
1624457842,Ampli1,-20.6,0.7,0
1624457845,Ampli1,-20.6,0.7,0
1624457848,Ampli1,-20.6,0.7,0
1624457852,Ampli1,-20.6,0.7,0
1624457855,Ampli1,-20.6,0.7,0
1624457858,Ampli1,-20.6,0.7,0
1624457861,Ampli1,-20.6,0.7,0
1624457865,Ampli1,-20.6,0.7,0
1624457868,Ampli1,-20.6,0.7,0
1624457871,Ampli1,-20.6,0.7,0
1624457874,Ampli1,-20.6,0.7,0
1624457877,Ampli1,-20.1,0.7,0
1624457881,Ampli1,-20.1,0.7,0
1624457884,Ampli1,-20.1,0.7,0
1624457887,Ampli1,-20.1,0.7,0
1624457890,Ampli1,-20.1,0.7,0
1624457893,Ampli1,-20.1,0.7,0
1624457897,Ampli1,-20.1,0.7,0
1624457900,Ampli1,-20.1,0.7,0
1624457903,Ampli1,-20.1,0.7,0
1624457906,Ampli1,-20.1,0.7,0
1624457910,Ampli1,-20.1,0.7,0
1624457913,Ampli1,-20.1,0.7,0
1624457916,Ampli1,-20.1,0.7,0
1624457919,Ampli1,-20.1,0.7,0
1624457922,Ampli1,-20.1,0.7,0
1624457926,Ampli1,-20.1,0.7,0
1624457929,Ampli1,-20.1,0.7,0
1624457932,Ampli1,-20.1,0.7,0
1624457935,Ampli1,-20.1,0.7,0
1624457938,Ampli1,-19.6,0.7,0
1624457942,Ampli1,-19.6,0.7,0
1624457945,Ampli1,-19.6,0.7,0
1624457948,Ampli1,-19.6,0.7,0
1624457951,Ampli1,-19.6,0.7,0
1624457955,Ampli1,-19.6,0.7,0
1624457958,Ampli1,-19.6,0.7,0
1624457961,Ampli1,-19.6,0.7,0
1624457964,Ampli1,-19.6,0.7,0
1624457967,Ampli1,-19.6,0.7,0
1624457971,Ampli1,-19.6,0.7,0
1624457974,Ampli1,-19.6,0.7,0
1624457977,Ampli1,-19.6,0.7,0
1624457980,Ampli1,-19.6,0.7,0
1624457983,Ampli1,-19.6,0.7,0
1624457987,Ampli1,-19.6,0.7,0
1624457990,Ampli1,-19.6,0.7,0
1624457993,Ampli1,-19.6,0.7,0
1624457996,Ampli1,-19.6,0.7,0
1624457999,Ampli1,-19.2,0.7,0
1624458003,Ampli1,-19.2,0.7,0
1624458006,Ampli1,-19.2,0.7,0
1624458009,Ampli1,-19.2,0.7,0
1624458012,Ampli1,-19.2,0.7,0
1624458016,Ampli1,-19.2,0.7,0
1624458019,Ampli1,-19.2,0.7,0
1624458022,Ampli1,-19.2,0.7,0
1624458025,Ampli1,-19.2,0.7,0
1624458029,Ampli1,-19.2,0.7,0
1624458032,Ampli1,-19.2,0.7,0
1624458035,Ampli1,-19.2,0.7,0
1624458038,Ampli1,-19.2,0.7,0
1624458041,Ampli1,-19.2,0.7,0
1624458045,Ampli1,-19.2,0.7,0
1624458048,Ampli1,-19.2,0.7,0
1624458051,Ampli1,-19.2,0.7,0
1624458054,Ampli1,-19.2,0.7,0
1624458057,Ampli1,-19.2,0.7,0
1624458061,Ampli1,-19.6,0.7,0
1624458064,Ampli1,-19.6,0.7,0
1624458067,Ampli1,-19.6,0.7,0
1624458070,Ampli1,-19.6,0.7,0
1624458073,Ampli1,-19.6,0.7,0
1624458077,Ampli1,-19.6,0.7,0
1624458080,Ampli1,-19.6,0.7,0
1624458083,Ampli1,-19.6,0.7,0
1624458086,Ampli1,-19.6,0.7,0
1624458090,Ampli1,-19.6,0.7,0
1624458093,Ampli1,-19.6,0.7,0
1624458096,Ampli1,-19.6,0.7,0
1624458099,Ampli1,-19.6,0.7,0
1624458102,Ampli1,-19.6,0.7,0
1624458106,Ampli1,-19.6,0.7,0
1624458109,Ampli1,-19.6,0.7,0
1624458112,Ampli1,-19.6,0.7,0
1624458115,Ampli1,-19.6,0.7,0
1624458118,Ampli1,-20.1,0.7,0
1624458122,Ampli1,-20.1,0.7,0
1624458125,Ampli1,-20.1,0.7,0
1624458128,Ampli1,-20.1,0.7,0
1624458131,Ampli1,-20.1,0.7,0
1624458135,Ampli1,-20.1,0.7,0
1624458138,Ampli1,-20.1,0.7,0
1624458141,Ampli1,-20.1,0.7,0
1624458144,Ampli1,-20.1,0.7,0
1624458147,Ampli1,-20.1,0.7,0
1624458151,Ampli1,-20.1,0.7,0
1624458154,Ampli1,-20.1,0.7,0
1624458157,Ampli1,-20.1,0.7,0
1624458160,Ampli1,-20.1,0.7,0
1624458163,Ampli1,-20.1,0.7,0
1624458167,Ampli1,-20.1,0.7,0
1624458170,Ampli1,-20.1,0.7,0
1624458173,Ampli1,-20.1,0.7,0
1624458176,Ampli1,-20.1,0.7,0
1624458180,Ampli1,-20.6,0.7,0
1624458183,Ampli1,-20.6,0.7,0
1624458186,Ampli1,-20.6,0.7,0
1624458189,Ampli1,-20.6,0.7,0
1624458192,Ampli1,-20.6,0.7,0
1624458196,Ampli1,-20.6,0.7,0
1624458199,Ampli1,-20.6,0.7,0
1624458202,Ampli1,-20.6,0.7,0
1624458205,Ampli1,-20.6,0.7,0
1624458208,Ampli1,-20.6,0.7,0
1624458212,Ampli1,-20.6,0.7,0
1624458215,Ampli1,-20.6,0.7,0
1624458218,Ampli1,-20.6,0.7,0
1624458221,Ampli1,-20.6,0.7,0
1624458225,Ampli1,-20.6,0.7,0
1624458228,Ampli1,-20.6,0.7,0
1624458231,Ampli1,-20.6,0.7,0
1624458234,Ampli1,-20.6,0.7,0
1624458237,Ampli1,-20.6,0.7,0
1624458241,Ampli1,-21.0,0.7,0
1624458244,Ampli1,-21.0,0.7,0
1624458247,Ampli1,-21.0,0.7,0
1624458250,Ampli1,-21.0,0.7,0
1624458253,Ampli1,-21.0,0.7,0
1624458257,Ampli1,-21.0,0.7,0
1624458260,Ampli1,-21.0,0.7,0
1624458263,Ampli1,-21.0,0.7,0
1624458266,Ampli1,-21.0,0.7,0
1624458270,Ampli1,-21.0,0.7,0
1624458273,Ampli1,-21.0,0.7,0
1624458276,Ampli1,-21.0,0.7,0
1624458279,Ampli1,-21.0,0.7,0
1624458282,Ampli1,-21.0,0.7,0
1624458286,Ampli1,-21.0,0.7,0
1624458289,Ampli1,-21.0,0.7,0
1624458292,Ampli1,-21.0,0.7,0
1624458295,Ampli1,-21.0,0.7,0
1624458299,Ampli1,-21.0,0.7,0
1624458302,Ampli1,-20.6,0.7,0
1624458305,Ampli1,-20.6,0.7,0
1624458308,Ampli1,-20.6,0.7,0
1624458311,Ampli1,-20.6,0.7,0
1624458315,Ampli1,-20.6,0.7,0
1624458318,Ampli1,-20.6,0.7,0
1624458321,Ampli1,-20.6,0.7,0
1624458324,Ampli1,-20.6,0.7,0
1624458328,Ampli1,-20.6,0.7,0
1624458331,Ampli1,-20.6,0.7,0
1624458334,Ampli1,-20.6,0.7,0
1624458337,Ampli1,-20.6,0.7,0
1624458340,Ampli1,-20.6,0.7,0
1624458344,Ampli1,-20.6,0.7,0
1624458347,Ampli1,-20.6,0.7,0
1624458350,Ampli1,-20.6,0.7,0
1624458353,Ampli1,-20.6,0.7,0
1624458356,Ampli1,-20.6,0.7,0
1624458360,Ampli1,-20.1,0.7,0
1624458363,Ampli1,-20.1,0.7,0
1624458366,Ampli1,-20.1,0.7,0
1624458369,Ampli1,-20.1,0.7,0
1624458373,Ampli1,-20.1,0.7,0
1624458376,Ampli1,-20.1,0.7,0
1624458379,Ampli1,-20.1,0.7,0
1624458382,Ampli1,-20.1,0.7,0
1624458385,Ampli1,-20.1,0.7,0
1624458389,Ampli1,-20.1,0.7,0
1624458392,Ampli1,-20.1,0.7,0
1624458395,Ampli1,-20.1,0.7,0
1624458398,Ampli1,-20.1,0.7,0
1624458401,Ampli1,-20.1,0.7,0
1624458415,Ampli1,-20.1,0.7,0
1624458418,Ampli1,-20.1,0.7,0
1624458421,Ampli1,-19.6,0.7,0
1624458424,Ampli1,-19.6,0.7,0
1624458428,Ampli1,-19.6,0.7,0
1624458431,Ampli1,-19.6,0.7,0
1624458434,Ampli1,-19.6,0.7,0
1624458437,Ampli1,-19.6,0.7,0
1624458440,Ampli1,-19.6,0.7,0
1624458444,Ampli1,-19.6,0.7,0
1624458447,Ampli1,-19.6,0.7,0
1624458450,Ampli1,-19.6,0.7,0
1624458453,Ampli1,-19.6,0.7,0
1624458456,Ampli1,-19.6,0.7,0
1624458460,Ampli1,-19.6,0.7,0
1624458463,Ampli1,-19.6,0.7,0
1624458466,Ampli1,-19.6,0.7,0
1624458469,Ampli1,-19.6,0.7,0
1624458473,Ampli1,-19.6,0.7,0
1624458476,Ampli1,-19.6,0.7,0
1624458479,Ampli1,-19.6,0.7,0
1624458482,Ampli1,-19.2,0.7,0
1624458485,Ampli1,-19.2,0.7,0
1624458489,Ampli1,-19.2,0.7,0
1624458492,Ampli1,-19.2,0.7,0
1624458495,Ampli1,-19.2,0.7,0
1624458498,Ampli1,-19.2,0.7,0
1624458502,Ampli1,-19.2,0.7,0
1624458505,Ampli1,-19.2,0.7,0
1624458508,Ampli1,-19.2,0.7,0
1624458511,Ampli1,-19.2,0.7,0
1624458514,Ampli1,-19.2,0.7,0
1624458518,Ampli1,-19.2,0.7,0
1624458521,Ampli1,-19.2,0.7,0
1624458524,Ampli1,-19.2,0.7,0
1624458527,Ampli1,-19.2,0.7,0
1624458530,Ampli1,-19.2,0.7,0
1624458534,Ampli1,-19.2,0.7,0
1624458537,Ampli1,-19.2,0.7,0
1624458540,Ampli1,-19.6,0.7,0
1624458543,Ampli1,-19.6,0.7,0
1624458546,Ampli1,-19.6,0.7,0
1624458550,Ampli1,-19.6,0.7,0
1624458553,Ampli1,-19.6,0.7,0
1624458556,Ampli1,-19.6,0.7,0
1624458559,Ampli1,-19.6,0.7,0
1624458563,Ampli1,-19.6,0.7,0
1624458566,Ampli1,-19.6,0.7,0
1624458569,Ampli1,-19.6,0.7,0
1624458572,Ampli1,-19.6,0.7,0
1624458575,Ampli1,-19.6,0.7,0
1624458579,Ampli1,-19.6,0.7,0
1624458582,Ampli1,-19.6,0.7,0
1624458585,Ampli1,-19.6,0.7,0
1624458588,Ampli1,-19.6,0.7,0
1624458591,Ampli1,-19.6,0.7,0
1624458595,Ampli1,-19.6,0.7,0
1624458598,Ampli1,-19.6,0.7,0
1624458601,Ampli1,-20.1,0.7,0
1624458604,Ampli1,-20.1,0.7,0
1624458608,Ampli1,-20.1,0.7,0
1624458611,Ampli1,-20.1,0.7,0
1624458614,Ampli1,-20.1,0.7,0
1624458617,Ampli1,-20.1,0.7,0
1624458620,Ampli1,-20.1,0.7,0
1624458624,Ampli1,-20.1,0.7,0
1624458627,Ampli1,-20.1,0.7,0
1624458630,Ampli1,-20.1,0.7,0
1624458633,Ampli1,-20.1,0.7,0
1624458636,Ampli1,-20.1,0.7,0
1624458640,Ampli1,-20.1,0.7,0
1624458643,Ampli1,-20.1,0.7,0
1624458646,Ampli1,-20.1,0.7,0
1624458649,Ampli1,-20.1,0.7,0
1624458653,Ampli1,-20.1,0.7,0
1624458656,Ampli1,-20.1,0.7,0
1624458659,Ampli1,-20.1,0.7,0
1624458662,Ampli1,-20.6,0.7,0
1624458665,Ampli1,-20.6,0.7,0
1624458669,Ampli1,-20.6,0.7,0
1624458672,Ampli1,-20.6,0.7,0
1624458675,Ampli1,-20.6,0.7,0
1624458678,Ampli1,-20.6,0.7,0
1624458681,Ampli1,-20.6,0.7,0
1624458695,Ampli1,-20.6,0.7,0
1624458698,Ampli1,-20.6,0.7,0
1624458701,Ampli1,-20.6,0.7,0
1624458704,Ampli1,-20.6,0.7,0
1624458707,Ampli1,-20.6,0.7,0
1624458711,Ampli1,-20.6,0.7,0
1624458714,Ampli1,-20.6,0.7,0
1624458717,Ampli1,-20.6,0.7,0
1624458720,Ampli1,-20.6,0.7,0
1624458724,Ampli1,-21.0,0.7,0
1624458727,Ampli1,-21.0,0.7,0
1624458730,Ampli1,-21.0,0.7,0
1624458733,Ampli1,-21.0,0.7,0
1624458736,Ampli1,-21.0,0.7,0
1624458740,Ampli1,-21.0,0.7,0
1624458743,Ampli1,-21.0,0.7,0
1624458746,Ampli1,-21.0,0.7,0
1624458749,Ampli1,-21.0,0.7,0
1624458753,Ampli1,-21.0,0.7,0
1624458756,Ampli1,-21.0,0.7,0
1624458759,Ampli1,-21.0,0.7,0
1624458762,Ampli1,-21.0,0.7,0
1624458765,Ampli1,-21.0,0.7,0
1624458769,Ampli1,-21.0,0.7,0
1624458772,Ampli1,-21.0,0.7,0
1624458775,Ampli1,-21.0,0.7,0
1624458778,Ampli1,-21.0,0.7,0
1624458781,Ampli1,-20.6,0.7,0
1624458785,Ampli1,-20.6,0.7,0
1624458788,Ampli1,-20.6,0.7,0
1624458791,Ampli1,-20.6,0.7,0
1624458794,Ampli1,-20.6,0.7,0
1624458798,Ampli1,-20.6,0.7,0
1624458801,Ampli1,-20.6,0.7,0
1624458804,Ampli1,-20.6,0.7,0
1624458807,Ampli1,-20.6,0.7,0
1624458810,Ampli1,-20.6,0.7,0
1624458814,Ampli1,-20.6,0.7,0
1624458817,Ampli1,-20.6,0.7,0
1624458820,Ampli1,-20.6,0.7,0
1624458823,Ampli1,-20.6,0.7,0
1624458826,Ampli1,-20.6,0.7,0
1624458830,Ampli1,-20.6,0.7,0
1624458833,Ampli1,-20.6,0.7,0
1624458836,Ampli1,-20.6,0.7,0
1624458839,Ampli1,-20.6,0.7,0
1624458842,Ampli1,-20.1,0.7,0
1624458846,Ampli1,-20.1,0.7,0
1624458849,Ampli1,-20.1,0.7,0
1624458852,Ampli1,-20.1,0.7,0
1624458855,Ampli1,-20.1,0.7,0
1624458859,Ampli1,-20.1,0.7,0
1624458862,Ampli1,-20.1,0.7,0
1624458865,Ampli1,-20.1,0.7,0
1624458868,Ampli1,-20.1,0.7,0
1624458872,Ampli1,-20.1,0.7,0
1624458875,Ampli1,-20.1,0.7,0
1624458878,Ampli1,-20.1,0.7,0
1624458881,Ampli1,-20.1,0.7,0
1624458884,Ampli1,-20.1,0.7,0
1624458888,Ampli1,-20.1,0.7,0
1624458891,Ampli1,-20.1,0.7,0
1624458894,Ampli1,-20.1,0.7,0
1624458897,Ampli1,-20.1,0.7,0
1624458900,Ampli1,-20.1,0.7,0
1624458904,Ampli1,-19.6,0.7,0
1624458907,Ampli1,-19.6,0.7,0
1624458910,Ampli1,-19.6,0.7,0
1624458913,Ampli1,-19.6,0.7,0
1624458917,Ampli1,-19.6,0.7,0
1624458920,Ampli1,-19.6,0.7,0
1624458923,Ampli1,-19.6,0.7,0
1624458926,Ampli1,-19.6,0.7,0
1624458929,Ampli1,-19.6,0.7,0
1624458933,Ampli1,-19.6,0.7,0
1624458936,Ampli1,-19.6,0.7,0
1624458939,Ampli1,-19.6,0.7,0
1624458942,Ampli1,-19.6,0.7,0
1624458945,Ampli1,-19.6,0.7,0
1624458949,Ampli1,-19.6,0.7,0
1624458952,Ampli1,-19.6,0.7,0
1624458955,Ampli1,-19.6,0.7,0
1624458958,Ampli1,-19.6,0.7,0
1624458962,Ampli1,-19.6,0.7,0
1624458965,Ampli1,-19.2,0.7,0
1624458968,Ampli1,-19.2,0.7,0
1624458971,Ampli1,-19.2,0.7,0
1624458974,Ampli1,-19.2,0.7,0
1624458978,Ampli1,-19.2,0.7,0
1624458981,Ampli1,-19.2,0.7,0
1624458984,Ampli1,-19.2,0.7,0
1624458987,Ampli1,-19.2,0.7,0
1624458991,Ampli1,-19.2,0.7,0
1624458994,Ampli1,-19.2,0.7,0
1624458997,Ampli1,-19.2,0.7,0
1624459000,Ampli1,-19.2,0.7,0
1624459003,Ampli1,-19.2,0.7,0
1624459007,Ampli1,-19.2,0.7,0
1624459010,Ampli1,-19.2,0.7,0
1624459013,Ampli1,-19.2,0.7,0
1624459016,Ampli1,-19.2,0.7,0
1624459020,Ampli1,-19.2,0.7,0
1624459023,Ampli1,-19.6,0.7,0
1624459026,Ampli1,-19.6,0.7,0
1624459029,Ampli1,-19.6,0.7,0
1624459032,Ampli1,-19.6,0.7,0
1624459036,Ampli1,-19.6,0.7,0
1624459039,Ampli1,-19.6,0.7,0
1624459042,Ampli1,-19.6,0.7,0
1624459045,Ampli1,-19.6,0.7,0
1624459049,Ampli1,-19.6,0.7,0
1624459052,Ampli1,-19.6,0.7,0
1624459055,Ampli1,-19.6,0.7,0
1624459058,Ampli1,-19.6,0.7,0
1624459061,Ampli1,-19.6,0.7,0
1624459065,Ampli1,-19.6,0.7,0
1624459068,Ampli1,-19.6,0.7,0
1624459071,Ampli1,-19.6,0.7,0
1624459074,Ampli1,-19.6,0.7,0
1624459078,Ampli1,-19.6,0.7,0
1624459081,Ampli1,-19.6,0.7,0
1624459084,Ampli1,-20.1,0.7,0
1624459087,Ampli1,-20.1,0.7,0
1624459090,Ampli1,-20.1,0.7,0
1624459094,Ampli1,-20.1,0.7,0
1624459097,Ampli1,-20.1,0.7,0
1624459100,Ampli1,-20.1,0.7,0
1624459103,Ampli1,-20.1,0.7,0
1624459106,Ampli1,-20.1,0.7,0
1624459110,Ampli1,-20.1,0.7,0
1624459113,Ampli1,-20.1,0.7,0
1624459116,Ampli1,-20.1,0.7,0
1624459119,Ampli1,-20.1,0.7,0
1624459123,Ampli1,-20.1,0.7,0
1624459126,Ampli1,-20.1,0.7,0
1624459129,Ampli1,-20.1,0.7,0
1624459132,Ampli1,-20.1,0.7,0
1624459135,Ampli1,-20.1,0.7,0
1624459139,Ampli1,-20.1,0.7,0
1624459142,Ampli1,-20.1,0.7,0
1624459145,Ampli1,-20.6,0.7,0
1624459148,Ampli1,-20.6,0.7,0
1624459152,Ampli1,-20.6,0.7,0
1624459155,Ampli1,-20.6,0.7,0
1624459158,Ampli1,-20.6,0.7,0
1624459161,Ampli1,-20.6,0.7,0
1624459164,Ampli1,-20.6,0.7,0
1624459168,Ampli1,-20.6,0.7,0
1624459171,Ampli1,-20.6,0.7,0
1624459174,Ampli1,-20.6,0.7,0
1624459177,Ampli1,-20.6,0.7,0
1624459180,Ampli1,-20.6,0.7,0
1624459184,Ampli1,-20.6,0.7,0
1624459187,Ampli1,-20.6,0.7,0
1624459190,Ampli1,-20.6,0.7,0
1624459193,Ampli1,-20.6,0.7,0
1624459196,Ampli1,-20.6,0.7,0
1624459200,Ampli1,-20.6,0.7,0
1624459203,Ampli1,-21.0,0.7,0
1624459206,Ampli1,-21.0,0.7,0
1624459209,Ampli1,-21.0,0.7,0
1624459213,Ampli1,-21.0,0.7,0
1624459216,Ampli1,-21.0,0.7,0
1624459219,Ampli1,-21.0,0.7,0
1624459222,Ampli1,-21.0,0.7,0
1624459225,Ampli1,-21.0,0.7,0
1624459229,Ampli1,-21.0,0.7,0
1624459232,Ampli1,-21.0,0.7,0
1624459235,Ampli1,-21.0,0.7,0
1624459238,Ampli1,-21.0,0.7,0
1624459242,Ampli1,-21.0,0.7,0
1624459245,Ampli1,-21.0,0.7,0
1624459248,Ampli1,-21.0,0.7,0
1624459251,Ampli1,-21.0,0.7,0
1624459254,Ampli1,-21.0,0.7,0
1624459258,Ampli1,-21.0,0.7,0
1624459261,Ampli1,-21.0,0.7,0
1624459264,Ampli1,-20.6,0.7,0
1624459267,Ampli1,-20.6,0.7,0
1624459271,Ampli1,-20.6,0.7,0
1624459274,Ampli1,-20.6,0.7,0
1624459277,Ampli1,-20.6,0.7,0
1624459280,Ampli1,-20.6,0.7,0
1624459283,Ampli1,-20.6,0.7,0
1624459287,Ampli1,-20.6,0.7,0
1624459290,Ampli1,-20.6,0.7,0
1624459293,Ampli1,-20.6,0.7,0
1624459296,Ampli1,-20.6,0.7,0
1624459299,Ampli1,-20.6,0.7,0
1624459303,Ampli1,-20.6,0.7,0
1624459306,Ampli1,-20.6,0.7,0
1624459309,Ampli1,-20.6,0.7,0
1624459312,Ampli1,-20.6,0.7,0
1624459315,Ampli1,-20.6,0.7,0
1624459319,Ampli1,-20.6,0.7,0
1624459322,Ampli1,-20.6,0.7,0
1624459325,Ampli1,-20.1,0.7,0
1624459328,Ampli1,-20.1,0.7,0
1624459332,Ampli1,-20.1,0.7,0
1624459335,Ampli1,-20.1,0.7,0
1624459338,Ampli1,-20.1,0.7,0
1624459341,Ampli1,-20.1,0.7,0
1624459344,Ampli1,-20.1,0.7,0
1624459348,Ampli1,-20.1,0.7,0
1624459351,Ampli1,-20.1,0.7,0
1624459354,Ampli1,-20.1,0.7,0
1624459357,Ampli1,-20.1,0.7,0
1624459361,Ampli1,-20.1,0.7,0
1624459364,Ampli1,-20.1,0.7,0
1624459367,Ampli1,-20.1,0.7,0
1624459370,Ampli1,-20.1,0.7,0
1624459373,Ampli1,-20.1,0.7,0
1624459377,Ampli1,-20.1,0.7,0
1624459380,Ampli1,-20.1,0.7,0
1624459383,Ampli1,-20.1,0.7,0
1624459386,Ampli1,-19.6,0.7,0
1624459389,Ampli1,-19.6,0.7,0
1624459393,Ampli1,-19.6,0.7,0
1624459396,Ampli1,-19.6,0.7,0
1624459399,Ampli1,-19.6,0.7,0
1624459402,Ampli1,-19.6,0.7,0
1624459406,Ampli1,-19.6,0.7,0
1624459409,Ampli1,-19.6,0.7,0
1624459412,Ampli1,-19.6,0.7,0
1624459415,Ampli1,-19.6,0.7,0
1624459418,Ampli1,-19.6,0.7,0
1624459422,Ampli1,-19.6,0.7,0
1624459425,Ampli1,-19.6,0.7,0
1624459428,Ampli1,-19.6,0.7,0
1624459431,Ampli1,-19.6,0.7,0
1624459435,Ampli1,-19.6,0.7,0
1624459438,Ampli1,-19.6,0.7,0
1624459441,Ampli1,-19.6,0.7,0
1624459444,Ampli1,-19.2,0.7,0
1624459447,Ampli1,-19.2,0.7,0
1624459451,Ampli1,-19.2,0.7,0
1624459454,Ampli1,-19.2,0.7,0
1624459457,Ampli1,-19.2,0.7,0
1624459460,Ampli1,-19.2,0.7,0
1624459463,Ampli1,-19.2,0.7,0
1624459467,Ampli1,-19.2,0.7,0
1624459470,Ampli1,-19.2,0.7,0
1624459473,Ampli1,-19.2,0.7,0
1624459476,Ampli1,-19.2,0.7,0
1624459480,Ampli1,-19.2,0.7,0
1624459483,Ampli1,-19.2,0.7,0
1624459486,Ampli1,-19.2,0.7,0
1624459489,Ampli1,-19.2,0.7,0
1624459492,Ampli1,-19.2,0.7,0
1624459496,Ampli1,-19.2,0.7,0
1624459499,Ampli1,-19.2,0.7,0
1624459502,Ampli1,-19.2,0.7,0
1624459505,Ampli1,-19.6,0.7,0
1624459509,Ampli1,-19.6,0.7,0
1624459512,Ampli1,-19.6,0.7,0
1624459515,Ampli1,-19.6,0.7,0
1624459518,Ampli1,-19.6,0.7,0
1624459521,Ampli1,-19.6,0.7,0
1624459525,Ampli1,-19.6,0.7,0
1624459528,Ampli1,-19.6,0.7,0
1624459531,Ampli1,-19.6,0.7,0
1624459534,Ampli1,-19.6,0.7,0
1624459538,Ampli1,-19.6,0.7,0
1624459541,Ampli1,-19.6,0.7,0
1624459544,Ampli1,-19.6,0.7,0
1624459547,Ampli1,-19.6,0.7,0
1624459550,Ampli1,-19.6,0.7,0
1624459554,Ampli1,-19.6,0.7,0
1624459557,Ampli1,-19.6,0.7,0
1624459562,Ampli1,-19.6,0.7,0
1624459566,Ampli1,-20.1,0.7,0
1624459569,Ampli1,-20.1,0.7,0
1624459572,Ampli1,-20.1,0.7,0
1624459575,Ampli1,-20.1,0.7,0
1624459579,Ampli1,-20.1,0.7,0
1624459582,Ampli1,-20.1,0.7,0
1624459585,Ampli1,-20.1,0.7,0
1624459588,Ampli1,-20.1,0.7,0
1624459591,Ampli1,-20.1,0.7,0
1624459595,Ampli1,-20.1,0.7,0
1624459598,Ampli1,-20.1,0.7,0
1624459601,Ampli1,-20.1,0.7,0
1624459604,Ampli1,-20.1,0.7,0
1624459607,Ampli1,-20.1,0.7,0
1624459611,Ampli1,-20.1,0.7,0
1624459614,Ampli1,-20.1,0.7,0
1624459617,Ampli1,-20.1,0.7,0
1624459620,Ampli1,-20.1,0.7,0
