BER,OSNR,InputPower,Failures,CURE_Cluster,CURE_Label
0.0017575858528468,29.75845317694281,-5.255376607333713,0,5,0
0.0018491238464497,28.658016657274658,-5.563002990502795,0,5,0
0.0019532779893359,29.987551101547847,-5.089326798894129,0,5,0
0.0018174445613714,29.77172205827316,-5.505497626677028,0,5,0
0.0019709905907876,29.37164987799833,-5.126697518180729,0,5,0
0.0018702945719797,30.15631306737401,-5.297828454401574,0,5,0
0.0019203235833079,29.441596704604056,-5.287270239217633,0,5,0
0.0018060768457209,29.307728755155967,-5.099817881015009,0,5,0
0.0018198002810689,29.161821060166023,-5.336107203163712,0,5,0
0.0018610805001309,29.58621649200196,-5.177419731647263,0,5,0
0.0018334350575208,28.85733484855816,-5.172170119339432,0,5,0
0.0019255904536313,28.59876487188652,-5.621428713255425,0,5,0
0.0016901426319241,28.968716149555544,-5.196631022279576,0,5,0
0.0019306385626621,29.35240173247801,-5.498267182164482,0,5,0
0.0020396230926711,30.061987188148585,-5.824871878775016,0,5,0
0.0017679281321712,28.073703558025187,-5.420394217317804,0,5,0
0.0020318822872293,29.95572192162476,-5.299933278956783,0,5,0
0.0017932010194664,28.766914006273865,-5.085321214157933,0,5,0
0.0019316358949902,30.235365367183988,-5.190846698780546,0,5,0
0.0018932884287018,29.836892144213948,-5.253011858091462,0,5,0
0.0020395246926337,29.04167330885916,-5.144150324608244,0,5,0
0.0018142108041137,28.93386122044892,-5.296401544523404,0,5,0
0.0019339207686127,28.802588136059114,-5.556538892055344,0,5,0
0.0019000329812911,30.31745993328309,-5.446072871969102,0,5,0
0.0018206014378953,30.364333462366943,-5.492219659317011,0,5,0
0.0018975699372813,30.259546562269207,-5.2614128905932205,0,5,0
0.0018027565924179,28.00701221952423,-5.693602557951759,0,5,0
0.0018159595135384,29.09266660744154,-5.355525143479731,0,5,0
0.0017812522179688,29.238879198651908,-5.397536356206208,0,5,0
0.0018654611900099,29.00039205711116,-5.484419788852225,0,5,0
0.0018725694901326,28.92619692250686,-5.682904220268866,0,5,0
0.001932714545429,29.127508840622543,-5.474993667860827,0,5,0
0.0021196551367824,29.178041680504688,-5.0418812337053645,0,5,0
0.0018654624168129,29.569319752138032,-5.55556201265291,0,5,0
0.0020053921622486,29.394930699140964,-5.13579611594364,0,5,0
0.0019017288558739,28.71202580790552,-5.538946992539876,0,5,0
0.0018233004739065,28.901959480178224,-4.918872559310985,0,5,0
0.0019415515742151,29.243722283052257,-5.20928816947061,0,5,0
0.0018080758266569,29.260031421297743,-5.90985313940527,0,5,0
0.0018641504852752,29.755909797583985,-5.032029867894293,0,5,0
0.0018346917941454,29.947872721326515,-4.98529673768135,0,5,0
0.0019434418376582,29.299358460306408,-5.372645692797564,0,5,0
0.0019367574625581,29.923591819077387,-5.367549777606889,0,5,0
0.0019639151497443,30.355204159839776,-5.164999435896728,0,5,0
0.002009320920774,29.264419671755064,-5.50426279718023,0,5,0
0.0020720504410399,28.686879784259688,-5.637698266036667,0,5,0
0.0018704118108394,29.82547613658408,-5.166525489333001,0,5,0
0.0019471831873062,29.11490309427972,-5.611320006785286,0,5,0
0.001826450193492,29.299188154227632,-5.448418238862373,0,5,0
0.001865373348926,29.118926891924904,-5.0129791643473975,0,5,0
0.0019840665246923,29.73016687311196,-5.269278710211833,0,5,0
0.0018027724186584,30.314443967508364,-5.085562339467495,0,5,0
0.0016274897296057,30.093709142735705,-4.959118790409073,0,5,0
0.0019806456213382,29.603472461395445,-5.237561326311366,0,5,0
0.0021606863879495,28.92789532539296,-4.956870978444377,0,5,0
0.0019132476308327,29.72956737589137,-5.328762148859385,0,5,0
0.0018598311021153,29.125905692810967,-5.799546388735692,0,5,0
0.0019329666336862,28.898005558162865,-5.690722739764102,0,5,0
0.001903257552781,28.726965129873072,-5.296994871502854,0,5,0
0.0017920649633508,30.075650333146783,-5.29041346313179,0,5,0
0.0019710109086082,28.79932636478885,-5.035927355059141,0,5,0
0.0022384156817243,29.17973475630284,-5.526594949242631,0,5,0
0.0019000271439953,29.35758154449868,-5.041999757521392,0,5,0
0.0019211687891365,27.80321970298821,-5.494742614233524,0,5,0
0.0018495519028771,29.18478444591044,-4.550334764997137,0,5,0
0.0018377430808013,29.67745356759772,-4.863520544717369,0,5,0
0.0020074568231496,28.81273863392786,-5.15186551318295,0,5,0
0.0019944306431075,28.7095681117648,-4.786220293894565,0,5,0
0.0018521458007828,29.932040369810075,-4.8938854744071225,0,5,0
0.0019951424714981,28.14507264278513,-4.8291894167384015,0,5,0
0.0020799917107949,30.02081907461771,-5.3368433160093565,0,5,0
0.0018359815132705,29.39030088988685,-5.506022693814269,0,5,0
0.0017501521757057,29.492043528332346,-5.08573009457508,0,5,0
0.0018726076262282,28.85130028123412,-5.485194349840572,0,5,0
0.0020924231461058,28.70856610480386,-4.85322598280612,0,5,0
0.0021182821639319,30.516030284478525,-5.494501860785563,0,5,0
0.001958620265897,28.92857769153353,-5.060050441119335,0,5,0
0.0019940321932673,29.541112900020632,-4.838235100755472,0,5,0
0.0019380050524462,29.137709672375447,-4.687865068160767,0,5,0
0.001962089354534,28.10725710414924,-5.2518156395529525,0,5,0
0.0019073064384226,29.696661553298924,-4.8275080882389725,0,5,0
0.0019884465450244,30.08771677147069,-5.201350540142292,0,5,0
0.0017165503405551,28.355830599669687,-5.471658733306242,0,5,0
0.0017875401315643,29.93969565667043,-5.242853614664449,0,5,0
0.0016545559795324,29.04829806856536,-5.331848176946076,0,5,0
0.0020716827312616,29.547324436153264,-5.102990081076148,0,5,0
0.0019892861270934,30.39149262060041,-5.015344686961155,0,5,0
0.001867750422058,29.91973798288712,-4.949169497369176,0,5,0
0.0017152085741087,29.402307872334088,-5.221064621356826,0,5,0
0.0020711310357565,29.4424077411874,-5.160818116281586,0,5,0
0.0019610115644751,30.12541351460557,-5.348119886497696,0,5,0
0.0017646080613537,30.250128744491068,-4.919366437837697,0,5,0
0.001712717361485,29.86758007181083,-5.688480616565246,0,5,0
0.0019103488906428,30.668106914091062,-5.498644945302904,0,5,0
0.0018391337955454,30.545171327910168,-5.038328086723441,0,5,0
0.001842275796536,30.758718088495343,-4.934235953225546,0,5,0
0.0017552731591511,30.15152117839722,-5.558117712649431,0,5,0
0.0019599069435052,29.05224730556568,-5.090174770620251,0,5,0
0.0016741107853036,29.74021613732048,-5.4920495580443935,0,5,0
0.00197850464685,29.61778814285392,-5.5981491570432125,0,5,0
0.0018276657936836,29.727097501859216,-5.286903698222766,0,5,0
0.0017730539876497,29.48169659626876,-5.514473997292855,0,5,0
0.0019121154727138,29.11856443418668,-5.167340158288099,0,5,0
0.0018525377637039,29.12349543704425,-5.40121957183447,0,5,0
0.0019577685646097,28.98143259352503,-5.146625168476157,0,5,0
0.0018736597029534,30.995841272201623,-4.95903579523942,0,5,0
0.0019459422767193,28.098399923703965,-5.230174911168104,0,5,0
0.0018200729566706,29.4936686894722,-5.489329104690716,0,5,0
0.0017793550856276,30.55813567526924,-5.281732478716977,0,5,0
0.0019053924242879,29.85153105262013,-4.88991583278123,0,5,0
0.0020066827156595,28.213742029428847,-5.066043688867384,0,5,0
0.0019700815045553,29.465121674697084,-5.582536001319124,0,5,0
0.0017778366817804,28.875387729257568,-5.45412380426876,0,5,0
0.0019694391059856,29.356368031058,-5.4100497023991005,0,5,0
0.0018272790012978,28.86404034262239,-4.906263873902994,0,5,0
0.0015805383867844,30.063051414716544,-4.780616501697324,0,5,0
0.0018707961288947,29.94375497488104,-5.134564141022644,0,5,0
0.0017417571952668,29.76066685803721,-5.052042306492716,0,5,0
0.0020099334146839,29.334394016324705,-4.771507199754776,0,5,0
0.0019002434657235,29.757364598426776,-5.318893881264779,0,5,0
0.0019654977475404,30.04518685240108,-5.208420021965058,0,5,0
0.0018528041854856,29.013543021088395,-5.158691548905241,0,5,0
0.0019076451346474,30.388240713374408,-5.290537211429004,0,5,0
0.0017201245977772,29.438978304031625,-5.528432507773858,0,5,0
0.0019816347615004,28.84092706426721,-5.604499067736518,0,5,0
0.002066409386562,29.73439939778148,-5.046250136737545,0,5,0
0.0021029491011542,30.197720403178696,-5.5106601440099245,0,5,0
0.0020198616077273,29.918945712977,-5.368155450426452,0,5,0
0.0019538072244179,29.410999108582303,-5.349773169135493,0,5,0
0.0020546460276816,29.81097060385093,-4.941043947955669,0,5,0
0.0018924502426782,30.054085825031542,-4.526021132958496,0,5,0
0.0018886705915335,29.88307833415932,-5.015312260179496,0,5,0
0.0019220112191032,28.908069839358777,-5.392011929196797,0,5,0
0.0018372963006951,29.501158833193763,-5.376926806688833,0,5,0
0.0020062781539333,29.193609414385268,-5.704685877074604,0,5,0
0.0018846713158629,29.705675804267496,-5.275920128960589,0,5,0
0.0018891779915222,29.009076379799,-5.566673501650214,0,5,0
0.0018514147820659,29.49027169395441,-5.165417619831405,0,5,0
0.0019210831211904,29.07800858324954,-5.294429146805392,0,5,0
0.0018905453521353,29.519778717580728,-5.425954848728398,0,5,0
0.0020851920637445,29.18149246817448,-5.4833857379996935,0,5,0
0.0017185694423189,29.165815400634628,-5.13292486902712,0,5,0
0.0018050745892416,28.62676257489612,-4.85702521106436,0,5,0
0.0019261673260971,29.596450792424857,-5.203363420323958,0,5,0
0.0018296000562326,29.97203844459531,-5.665442079929658,0,5,0
0.0017231081434141,29.00224038777908,-5.777450569385987,0,5,0
0.0017420698083844,29.941530032084703,-5.294021123956793,0,5,0
0.0019212898614344,29.145836875051145,-5.529478134523452,0,5,0
0.0017288013939654,29.02495046331967,-5.487870787109242,0,5,0
0.0021578514407509,28.751710639267827,-5.197147357915716,0,5,0
0.0019048786187798,29.16368969044576,-5.330922844477425,0,5,0
0.001959726758599,30.14133902511647,-4.98961245569467,0,5,0
0.0019700321566508,28.29408031258985,-5.953582657190512,0,5,0
0.0016627165089512,28.841991694882577,-4.607496470127866,0,5,0
0.0020861552597008,28.51222352618557,-5.423791718727434,0,5,0
0.0019918316857106,29.66431914987664,-5.534770454726977,0,5,0
0.0017142015500172,29.58905183903944,-5.579386199491804,0,5,0
0.0019035520285849,28.40700184487798,-5.257911309209976,0,5,0
0.0017195658783537,28.375073333747032,-5.348001894871081,0,5,0
0.0018594136425073,29.72241315657225,-5.402314472142292,0,5,0
0.0019235809223896,29.96580308294484,-5.018520942483901,0,5,0
0.0017671018298381,28.59831337306709,-5.779453035704625,0,5,0
0.001942156157359,29.994991997236426,-5.547127045959312,0,5,0
0.0018662121895234,28.27207854872553,-5.353159864877928,0,5,0
0.0018391343397699,29.794548761817094,-5.528799472006289,0,5,0
0.0018991113215452,28.65292555907504,-5.680443867099468,0,5,0
0.0015931104000112,28.811375133900604,-5.160464066033398,0,5,0
0.0017390467761442,29.68239379698064,-4.913056631292598,0,5,0
0.0017453837431493,29.32580502363972,-5.109282380749436,0,5,0
0.0018931272224636,29.59320579244457,-5.110758962277401,0,5,0
0.0018718226788733,28.697774761195102,-5.415946637420944,0,5,0
0.0017704708808643,29.1796557217345,-5.1221837274350825,0,5,0
0.0018990536666752,29.117313795175576,-4.796860439458106,0,5,0
0.001907252853428,28.85459709358889,-5.239293100052005,0,5,0
0.0021351230952816,29.5164705952496,-4.929586730139664,0,5,0
0.0019597846565273,29.3577377832516,-5.451098820099113,0,5,0
0.0018453913680614,29.35281905161173,-5.183384660283296,0,5,0
0.0019682745361214,29.687438175929664,-5.217785727804825,0,5,0
0.0020804707916141,29.49444332941632,-5.189422006028459,0,5,0
0.0020288736990966,28.79605916793497,-4.87528310708614,0,5,0
0.0018887237135507,29.31193578117849,-4.713207031885008,0,5,0
0.0019137361404904,28.8146364280972,-5.23543644524909,0,5,0
0.0019987457434366,29.259395113594632,-5.33342313013189,0,5,0
0.001915949111388,28.05160200716856,-5.072510238439812,0,5,0
0.0019284969965633,28.608166982545622,-5.056873166825347,0,5,0
0.0017767940446868,29.341598602841376,-5.297456325241948,0,5,0
0.0017651346162866,30.428249048639536,-4.79696844818046,0,5,0
0.0022474028496555,29.33699449468067,-5.308058513520856,0,5,0
0.0018043646370699,28.7268956847152,-4.893030130758433,0,5,0
0.0018050321669911,28.60753489047439,-5.38568333479694,0,5,0
0.0019264517764077,29.069951155369328,-4.915697224526048,0,5,0
0.0017895775321789,28.92671633468792,-4.746443997505285,0,5,0
0.0019789043174567,29.19130333456344,-5.533370706063273,0,5,0
0.0018776271028978,30.51847073465477,-5.1812563007393,0,5,0
0.0017676412759424,28.74171083906792,-4.897421836687174,0,5,0
0.0019698614729181,28.00275049054896,-4.798703917864504,0,5,0
0.002108310571768,29.67367496627685,-5.58638657657731,0,5,0
0.0020353135327951,28.746091894349,-4.781231017008048,0,5,0
0.0018077756380763,28.921855730309584,-4.7601577444613214,0,5,0
0.0019856877886375,29.456693352669063,-5.5572582013665714,0,5,0
0.0020688534906181,30.077888328693728,-5.155171073082145,0,5,0
0.001928924574269,29.693768400540502,-5.531858114058917,0,5,0
0.0017555306252345,30.10199340575375,-5.5438013819924645,0,5,0
0.0020449712352931,28.848023065400568,-5.204234149100492,0,5,0
0.0017368848512744,29.68507333106288,-5.193720789007178,0,5,0
0.0020002992701946,28.2007916403984,-5.392981708388223,0,5,0
0.0021017837425498,29.91997160355101,-5.113778107472196,0,5,0
0.0020371278867018,29.704122343933506,-5.223371938741717,0,5,0
0.0018316541729563,28.86315006182708,-5.450505164480433,0,5,0
0.0020432500551073,28.711247791496767,-5.460870413397333,0,5,0
0.0018366574242155,29.765007264182668,-5.062369716243342,0,5,0
0.0017697270427859,29.22942965706256,-5.189752948972777,0,5,0
0.0018862989275605,30.927460700192064,-5.250756360555808,0,5,0
0.0019054824372851,30.09893245985153,-5.375043587825897,0,5,0
0.0018751405415807,29.850699341724265,-5.908324937562903,0,5,0
0.001825373456593,29.62686572390107,-4.8161724380619,0,5,0
0.0021248148968377,29.266311087195984,-5.30444377826619,0,5,0
0.0018490552273266,29.184712310607487,-5.302656540017328,0,5,0
0.0015539405992041,29.02506972777788,-5.6304946037019485,0,5,0
0.0018164120935883,29.441469343433628,-5.741765508077451,0,5,0
0.0017852598830986,29.46369702071364,-5.074895503696772,0,5,0
0.0019640801542513,29.55834959486791,-5.144165590877281,0,5,0
0.0017672228549077,29.92437848797215,-4.902224689400462,0,5,0
0.0021155970812188,29.86606537848128,-5.13517673752782,0,5,0
0.001860118413499,30.326348680623205,-5.414893779196732,0,5,0
0.0020673600241281,29.574120553295582,-5.594887895359744,0,5,0
0.0017017665808105,29.054823392746105,-4.9551073071581575,0,5,0
0.0018885061355699,29.33738668185177,-5.347696318748524,0,5,0
0.0018210286697783,29.077624968507862,-5.209609797193152,0,5,0
